Country,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
Brazil,2020,February,Wednesday,Night,Urban,Street,Clear,144.6375264628644,3,48,41-60,Female,0.0112305389640031,0,Poor,1,1,Minor,19,4,49.7714778927714,1996.956082232114,Dry,Mechanical Failure,0,27540.87295052834,52078.11210564067,North America,2152.5530529324787
Brazil,2004,March,Tuesday,Morning,Rural,Main Road,Windy,184.5545144867634,4,73,41-60,Male,0.2100698887768246,0,Moderate,2,2,Minor,14,0,22.14584630101668,7763.655928027166,Wet,Speeding,9,30743.045187176824,39764.88209251793,South America,1608.148690426944
Brazil,2007,March,Wednesday,Afternoon,Urban,Main Road,Windy,164.84616609324848,1,51,61+,Female,0.1166772800192587,1,Good,1,0,Severe,14,0,17.75899712662021,2495.475440366416,Dry,Drunk Driving,5,20055.539057965543,44150.46339763921,Europe,3222.31816136344
Brazil,2010,February,Friday,Afternoon,Urban,Main Road,Windy,314.427680280789,3,69,<18,Female,0.0589124482744005,1,Good,0,1,Moderate,2,4,22.60560328275113,2752.568676156104,Snow-covered,Weather,7,34093.10146365141,10940.920490325649,South America,4287.276417765296
Brazil,2021,August,Saturday,Afternoon,Urban,Street,Clear,206.5613975272828,4,79,41-60,Male,0.0065186539138385,1,Poor,2,0,Moderate,9,4,12.138797673826073,5474.0341972999,Wet,Distracted Driving,2,11305.837188471103,54393.012887786375,Australia,4722.894758442222
Brazil,2015,July,Monday,Afternoon,Rural,Highway,Rainy,370.9136652283496,2,68,41-60,Male,0.1168304252939121,0,Good,0,2,Moderate,5,0,35.42013041594222,6108.937778812215,Icy,Weather,4,6835.498791894767,91244.48577895986,Australia,1976.3118605506816
Brazil,2002,September,Tuesday,Afternoon,Urban,Street,Clear,113.20672033540188,2,67,26-40,Female,0.1942061036115353,0,Moderate,2,0,Minor,18,3,41.61037131354972,1833.2500207702851,Wet,Drunk Driving,7,13203.571872847171,68872.31537153265,Asia,984.1079429194242
Brazil,2005,March,Tuesday,Afternoon,Rural,Main Road,Foggy,180.41971565354427,3,60,26-40,Female,0.1916332731812215,0,Moderate,1,2,Minor,7,4,24.93722675379645,6750.70215062887,Icy,Distracted Driving,4,2113.7917035239834,97442.33015166002,Europe,4416.604325807898
Brazil,2008,July,Friday,Evening,Rural,Main Road,Clear,385.6231338396111,3,94,61+,Female,0.1814412166826768,0,Good,2,0,Minor,2,4,51.54247023173634,2629.5487264428843,Dry,Drunk Driving,8,49105.93063999835,39013.72435395551,South America,2293.466854100526
Brazil,2011,June,Sunday,Night,Rural,Main Road,Rainy,233.80194809452271,4,109,61+,Male,0.1729856898154533,1,Poor,0,1,Minor,1,2,30.17145490764126,7211.571897273121,Icy,Distracted Driving,8,44714.20681987344,73579.37567671505,Asia,3734.351602488845
Brazil,2016,October,Sunday,Evening,Urban,Main Road,Snowy,440.608161535916,2,115,61+,Male,0.1088656281352468,1,Poor,2,1,Minor,18,2,59.85464148085074,2808.582024359859,Icy,Speeding,3,21141.23545585537,80809.6300834914,Europe,3342.898880923187
Brazil,2010,May,Monday,Morning,Urban,Street,Clear,168.7542226751915,3,110,41-60,Female,0.229778487776434,1,Moderate,0,1,Minor,1,4,29.499929325650303,8221.7814460553,Wet,Mechanical Failure,4,4414.940015990771,72425.07109774783,South America,4865.075124160831
Brazil,2014,September,Wednesday,Afternoon,Urban,Main Road,Foggy,109.57093272079122,4,58,<18,Male,0.1896176716645928,0,Moderate,2,0,Severe,3,4,11.624002262330327,3038.998787271534,Icy,Weather,6,23509.0217183726,81294.04301249394,North America,2003.81581122192
Brazil,2010,November,Monday,Afternoon,Rural,Main Road,Clear,458.41418841124346,2,64,41-60,Male,0.0845308781680125,1,Good,0,2,Severe,4,3,12.777939360384352,1811.088025390695,Snow-covered,Distracted Driving,0,18817.625545422077,71209.63894690743,South America,1485.807239955855
Brazil,2004,May,Monday,Evening,Rural,Main Road,Snowy,351.1675330300923,1,31,<18,Male,0.1664092973951986,0,Moderate,0,2,Minor,4,3,26.16702854647149,3615.267164418729,Snow-covered,Drunk Driving,4,35408.122526731706,43782.338133449965,Asia,577.3862331018078
Brazil,2018,April,Monday,Night,Urban,Street,Rainy,493.9475911726692,1,96,<18,Male,0.158961937419969,0,Good,1,2,Severe,8,0,48.8773732373597,1595.5435258502955,Snow-covered,Mechanical Failure,6,4239.865590217375,41167.87906763174,Australia,383.1559644455182
Brazil,2010,December,Monday,Evening,Rural,Main Road,Foggy,192.0675981520945,2,43,41-60,Female,0.0883915438926756,1,Good,1,2,Severe,1,4,25.193436656468084,1809.3516402324888,Wet,Mechanical Failure,4,12097.492251422997,6033.481848482191,Europe,2833.2524695172874
Brazil,2007,August,Saturday,Afternoon,Urban,Highway,Snowy,250.63006885347005,3,35,26-40,Female,0.0857010248180112,0,Moderate,2,0,Moderate,11,3,42.67268214322206,3173.1890742514465,Dry,Distracted Driving,5,25222.575318528383,4582.877498100339,Europe,195.36909949051224
Brazil,2001,September,Tuesday,Evening,Rural,Highway,Foggy,197.2144334565959,4,111,26-40,Male,0.1310098958870626,0,Good,0,2,Moderate,4,2,37.98614770090133,8375.065262750351,Dry,Speeding,7,11705.736499633127,32968.34175263638,Australia,1274.8654640436357
Brazil,2019,June,Sunday,Evening,Urban,Street,Clear,312.3014886627448,2,111,26-40,Male,0.1262740036130553,0,Moderate,0,2,Severe,11,2,26.340216337999493,3190.048355842392,Snow-covered,Speeding,2,21847.74302895578,34501.58868935598,Australia,4150.907785908606
Brazil,2019,June,Wednesday,Afternoon,Rural,Highway,Clear,291.9852198849174,3,56,18-25,Male,0.1505874391384268,0,Moderate,0,1,Moderate,9,1,58.90186485691578,6158.084015098622,Dry,Mechanical Failure,8,46856.652951337615,34430.50293065009,Asia,143.92759531516964
Brazil,2018,September,Tuesday,Afternoon,Rural,Highway,Clear,102.31343126138584,1,69,41-60,Male,0.1101444522363704,1,Poor,1,1,Severe,0,1,36.595115776786926,4413.723862670213,Snow-covered,Distracted Driving,9,13193.023197608483,54558.65821798112,Asia,3763.736314184289
Brazil,2024,September,Thursday,Evening,Rural,Street,Rainy,161.3192119306376,1,103,<18,Male,0.1999139263301183,0,Good,2,2,Moderate,9,3,37.05484162410432,3981.061223334749,Snow-covered,Speeding,7,34409.78695317026,68744.03660928407,South America,2880.3263474456558
Brazil,2009,January,Friday,Evening,Urban,Street,Windy,342.89473631937096,1,74,18-25,Male,0.2151543709161541,1,Moderate,1,1,Minor,2,3,57.01695920382968,9978.477775576312,Icy,Speeding,4,20050.70594246014,9179.258111741545,Australia,962.3207475394104
Brazil,2007,July,Sunday,Morning,Rural,Street,Rainy,62.87064407176565,1,104,41-60,Female,0.1205353417459033,1,Poor,2,1,Moderate,0,4,51.6832918013504,367.0743635267992,Snow-covered,Drunk Driving,8,2863.8620701072587,35180.16860355695,Australia,324.23650884289214
Brazil,2021,May,Wednesday,Morning,Rural,Street,Rainy,311.0849847803621,3,32,<18,Female,0.0728985061127674,1,Good,1,0,Severe,18,0,11.798330078059816,2710.58074388602,Icy,Weather,2,13375.875676913083,4526.143223097526,Australia,2839.216590533514
Brazil,2016,November,Sunday,Night,Rural,Street,Clear,448.3074651143111,2,34,61+,Male,0.1691483865511583,0,Moderate,0,1,Moderate,2,3,23.178674496466904,4440.2121942894,Icy,Distracted Driving,4,28101.92557896329,95282.4372566034,Europe,2094.708669175641
Brazil,2010,August,Sunday,Morning,Rural,Highway,Rainy,401.1624794428921,3,73,41-60,Male,0.1569275975382461,0,Good,0,0,Moderate,3,1,42.07322112558573,2570.4616095860083,Wet,Mechanical Failure,4,39309.778870578906,26563.19477124191,South America,569.6596835170695
Brazil,2023,April,Monday,Night,Rural,Street,Foggy,405.9465902653178,3,80,61+,Male,0.0184722339565609,1,Moderate,1,0,Minor,15,0,40.4182412353217,2950.6632232916377,Icy,Speeding,1,45275.57493953649,11144.741776616822,Asia,1250.2370889798915
Brazil,2016,September,Thursday,Morning,Rural,Highway,Snowy,389.60974980087104,3,109,26-40,Male,0.1058193228347543,0,Poor,2,2,Minor,18,4,47.929809600521615,2908.7032414219584,Wet,Distracted Driving,4,23108.52905216353,95453.45035047967,Europe,76.74555879461455
Brazil,2007,March,Tuesday,Afternoon,Urban,Street,Windy,87.50554265767514,3,35,61+,Female,0.233328137305639,1,Good,2,0,Moderate,19,1,7.101218941281892,4642.402835709889,Wet,Distracted Driving,5,28252.820271954948,50140.71923863278,North America,4800.02336906998
Brazil,2024,May,Friday,Night,Rural,Highway,Snowy,412.2691649620508,3,64,<18,Male,0.0964003447355353,1,Good,2,2,Moderate,2,1,40.914617060763234,7964.087125454952,Snow-covered,Weather,6,6244.383798193898,62960.63801163228,Australia,2570.520642213204
Brazil,2010,November,Tuesday,Afternoon,Rural,Main Road,Windy,492.15280633952943,3,34,41-60,Female,0.1237831512029799,0,Poor,1,0,Moderate,12,4,48.51342145820886,731.9439973529554,Wet,Speeding,5,24598.992002540683,28486.830475273127,North America,1398.1865667738623
Brazil,2016,September,Saturday,Morning,Rural,Main Road,Foggy,150.8091478490622,2,80,61+,Female,0.0858297528359592,0,Good,2,2,Moderate,13,3,51.69836090032139,8589.825096609922,Snow-covered,Weather,4,48224.218770043626,29354.338596242374,South America,1068.4663947282872
Brazil,2002,October,Sunday,Morning,Rural,Main Road,Windy,240.23192715498703,4,114,18-25,Male,0.0555820727714954,1,Poor,2,0,Minor,9,1,45.43254153669599,5386.6954366750615,Dry,Distracted Driving,7,23811.702481618515,48676.07604940657,North America,2032.1101476390893
Brazil,2013,January,Monday,Afternoon,Rural,Main Road,Rainy,85.43392419597586,1,55,41-60,Male,0.221127712440619,1,Good,1,2,Minor,5,0,53.95570070986943,1977.539875340265,Dry,Speeding,1,24657.379046584538,24115.058150582983,Europe,3263.771773452081
Brazil,2002,January,Thursday,Evening,Rural,Highway,Rainy,331.58040635812506,1,102,<18,Female,0.0446118236236199,1,Good,1,1,Severe,15,1,49.72229723549104,3486.047579196826,Icy,Drunk Driving,5,47755.28747425645,62879.53949780312,South America,1311.7484228788292
Brazil,2020,April,Saturday,Night,Rural,Street,Snowy,487.4653607036808,1,74,41-60,Female,0.2425119786229937,1,Poor,2,2,Minor,2,4,21.53060024935798,7312.080083070465,Dry,Weather,4,48499.13124836634,59397.50368339284,Europe,1052.258467293533
Brazil,2015,July,Sunday,Morning,Urban,Street,Snowy,448.97494749194937,2,40,<18,Male,0.0495440823642961,1,Poor,1,0,Moderate,13,1,54.77907047450983,8135.968935468175,Icy,Drunk Driving,0,13921.850117094487,6326.203765716534,South America,4188.0148223373
Brazil,2018,June,Wednesday,Evening,Rural,Street,Rainy,488.7793597671591,1,62,18-25,Female,0.1938687132488983,1,Poor,2,1,Minor,16,2,34.00386639950125,882.4036353208306,Icy,Mechanical Failure,1,13253.296102181172,25541.189111983276,South America,2137.517829980541
Brazil,2000,April,Thursday,Evening,Urban,Main Road,Rainy,367.8112773459197,3,87,18-25,Female,0.1950837880936249,1,Good,1,0,Moderate,15,1,36.023336359227955,8187.926197820032,Wet,Drunk Driving,7,7050.08876125672,83859.77172232342,North America,820.1100319624385
Brazil,2014,November,Saturday,Afternoon,Rural,Street,Foggy,154.4337925359389,1,37,61+,Female,0.0971620416944077,0,Poor,2,2,Severe,11,0,7.595330827818036,1673.4815362387358,Wet,Weather,3,11490.06893536409,20000.163984115727,South America,987.3466588637772
Brazil,2014,May,Wednesday,Night,Rural,Main Road,Windy,292.53517583136806,3,72,41-60,Male,0.1360224331960461,0,Poor,2,2,Minor,3,0,33.58673436364501,9994.751350357154,Icy,Speeding,4,7966.631167200629,72308.15652776312,South America,2930.772939151671
Brazil,2006,May,Wednesday,Evening,Rural,Main Road,Windy,245.997734676432,4,116,41-60,Male,0.0996764118689119,0,Good,2,0,Moderate,14,0,35.27620195512833,5651.172310452827,Dry,Weather,6,17100.28679133369,35723.627169304855,Europe,2584.0977102343995
Brazil,2010,July,Wednesday,Morning,Rural,Main Road,Rainy,390.4683224104002,3,63,18-25,Female,0.1733733681931585,0,Good,0,2,Severe,17,4,33.92183627438495,168.95337742442229,Wet,Mechanical Failure,1,27518.909132611047,88878.65386251871,North America,2024.1877697328368
Brazil,2012,December,Monday,Afternoon,Rural,Main Road,Clear,325.1299169921731,3,111,18-25,Male,0.2129643179421262,0,Good,1,2,Moderate,3,1,18.16657675338445,3035.330936428596,Snow-covered,Drunk Driving,0,46068.41363582172,52069.09903781924,Australia,1563.1900627485436
Brazil,2003,May,Sunday,Evening,Rural,Street,Windy,353.90266268751543,4,32,<18,Female,0.1644499260583245,0,Good,1,1,Minor,8,2,33.89589379138995,333.4412576025277,Dry,Speeding,4,4357.275954507777,69086.44819771862,Asia,1590.7041870381202
Brazil,2012,December,Thursday,Evening,Urban,Main Road,Clear,383.0745254173413,4,33,<18,Female,0.2390866337427982,0,Good,0,0,Moderate,11,2,31.301960286815,9597.048971860408,Snow-covered,Distracted Driving,6,28036.15901239308,28352.1481003666,Australia,1453.956558676378
Brazil,2018,June,Tuesday,Night,Urban,Highway,Foggy,189.8401626785761,1,108,<18,Female,0.1541124291035774,1,Good,2,2,Moderate,15,2,49.31912212513031,2760.5848150126035,Wet,Weather,2,29822.235307865823,21643.74690271698,North America,2808.7860809802364
Brazil,2023,January,Tuesday,Night,Rural,Main Road,Rainy,194.4020279746958,1,36,61+,Female,0.126465005198729,0,Poor,1,1,Severe,3,4,51.10445398829908,2471.673393054274,Wet,Speeding,0,48992.913011008895,12450.791715277388,Asia,1424.514985266861
Brazil,2023,October,Wednesday,Night,Rural,Main Road,Windy,263.3947537488799,2,78,26-40,Male,0.1726469355709376,0,Poor,0,0,Severe,12,0,45.94040265219121,1896.9992925142612,Wet,Mechanical Failure,4,1825.1932599496768,76727.7924198635,Asia,2138.5935292461386
Brazil,2013,May,Saturday,Evening,Urban,Street,Snowy,203.73205775522504,2,83,61+,Female,0.1658210941982691,0,Good,1,1,Moderate,9,1,52.13362821606581,728.5733253842207,Dry,Distracted Driving,8,41345.461446875306,68824.00962341712,South America,3664.568833938803
Brazil,2012,October,Monday,Evening,Urban,Highway,Foggy,52.41925179941278,4,60,61+,Male,0.2121499034836012,0,Good,1,0,Moderate,13,3,25.20737951784545,2352.4279766602085,Dry,Drunk Driving,9,29871.749307261696,48899.76352247841,North America,2197.1201874146536
Brazil,2017,July,Wednesday,Night,Rural,Street,Snowy,157.86576102869716,1,84,61+,Female,0.2346128160377086,0,Poor,2,1,Severe,17,1,38.58720529888853,5139.456445763828,Icy,Distracted Driving,8,42337.88060673642,65951.54116314222,Europe,142.90773131687737
Brazil,2002,July,Saturday,Afternoon,Urban,Main Road,Clear,387.8211445792056,3,44,61+,Female,0.1547821700966191,1,Good,2,1,Moderate,12,4,31.11095298723062,8391.297770391302,Dry,Drunk Driving,5,40537.12452745092,6401.88201919338,Asia,4647.074478599433
Brazil,2021,October,Tuesday,Afternoon,Rural,Street,Windy,476.94940969933407,1,50,<18,Female,0.0363924608487122,0,Good,1,0,Severe,19,2,34.23805859629127,4608.792763445948,Snow-covered,Weather,6,3488.485036129612,22490.790267672357,Europe,734.9380847184054
Brazil,2024,July,Friday,Morning,Urban,Highway,Rainy,325.90465942229235,2,117,41-60,Male,0.2121499239721455,0,Moderate,0,2,Severe,4,1,14.298116272296964,3589.250364123846,Dry,Mechanical Failure,1,25411.0531945951,91853.8618970051,Asia,1728.493524019642
Brazil,2018,December,Sunday,Night,Urban,Highway,Rainy,201.6519598177481,4,63,18-25,Female,0.1994504043182369,1,Moderate,1,2,Severe,13,0,31.28129511683968,6125.212780050947,Wet,Distracted Driving,2,40674.68972836339,30271.68111652257,Australia,4733.89004059079
Brazil,2018,September,Friday,Morning,Rural,Street,Windy,331.9716666308934,2,106,61+,Male,0.1742647569079446,0,Moderate,2,1,Severe,14,1,45.26088063581671,6982.007760866565,Dry,Weather,5,7823.279062221157,3656.0909239343655,Europe,4717.409825311762
Brazil,2021,October,Saturday,Evening,Urban,Street,Windy,358.2151960401656,1,51,<18,Female,0.1318623485469304,1,Good,0,0,Moderate,16,3,44.99602152563636,8321.464404123739,Icy,Mechanical Failure,4,35634.124246541935,73070.09128668254,North America,1193.9770895563006
Brazil,2008,July,Friday,Evening,Rural,Main Road,Foggy,400.0643866725623,1,66,61+,Female,0.2441011286554352,0,Poor,0,2,Moderate,5,1,26.68945703991831,3006.3533429263434,Snow-covered,Drunk Driving,1,41659.55926293464,58972.51678437769,Asia,724.40925288031
Brazil,2009,November,Sunday,Evening,Urban,Street,Snowy,449.4364100436402,3,63,18-25,Female,0.2417126157490071,0,Poor,1,0,Severe,13,1,10.35700352402613,9121.770666711012,Wet,Distracted Driving,3,31828.754089008573,9973.428184551503,South America,1943.0546912245727
Brazil,2004,March,Thursday,Afternoon,Urban,Street,Foggy,205.67295462141533,4,62,41-60,Male,0.0974772851409496,1,Moderate,2,1,Minor,13,4,42.51168163727261,3781.2803946689337,Snow-covered,Distracted Driving,4,38287.07221186059,24084.497323913663,North America,4069.8298097750862
Brazil,2002,February,Wednesday,Afternoon,Urban,Highway,Foggy,404.1455357292278,4,85,26-40,Male,0.0658046904148775,0,Moderate,1,2,Moderate,10,3,55.24833544194768,6281.04604471453,Dry,Mechanical Failure,0,41351.01957210752,72265.84427002205,Asia,1832.7973270080251
Brazil,2008,September,Wednesday,Night,Rural,Street,Clear,78.9261395247528,4,92,18-25,Male,0.0910630719352646,1,Moderate,0,2,Minor,16,2,30.78435461910848,5118.094824211272,Dry,Weather,4,10626.286041071296,12634.597613035372,North America,1712.7526371718343
Brazil,2021,December,Thursday,Morning,Rural,Highway,Rainy,491.7450750076289,1,31,<18,Male,0.0349727821442248,0,Poor,1,2,Severe,8,3,7.663101744244104,4188.181761776404,Wet,Speeding,1,3998.901071052573,27774.926475232143,North America,3077.079631438576
Brazil,2020,November,Tuesday,Morning,Urban,Highway,Snowy,385.22100405782754,4,86,61+,Male,0.067952861947287,0,Moderate,2,0,Moderate,13,3,24.165114850022945,8051.688524125111,Wet,Mechanical Failure,9,26845.36221270284,19629.661565405862,Asia,1740.981714919059
Brazil,2013,July,Sunday,Afternoon,Rural,Street,Snowy,68.88956457333633,2,89,18-25,Female,0.1997214004223092,1,Poor,1,1,Severe,2,1,16.23127325155107,6908.20638058797,Dry,Weather,1,44522.64871329812,31816.29898989119,North America,4436.862359979424
Brazil,2024,June,Monday,Evening,Rural,Highway,Rainy,477.4260192316619,3,110,26-40,Male,0.0628739199322525,1,Good,0,1,Moderate,6,0,43.39484329211356,4553.411502063182,Icy,Mechanical Failure,1,42646.797789992284,14619.04074290282,Europe,188.35068732606987
Brazil,2008,May,Saturday,Afternoon,Rural,Highway,Clear,344.1052979380393,4,81,41-60,Male,0.0157376601462501,1,Good,1,1,Moderate,9,3,7.719218758701769,7092.873799230582,Snow-covered,Speeding,6,23361.56847604712,70786.58169074157,Europe,1567.724238764952
Brazil,2018,October,Thursday,Morning,Rural,Highway,Rainy,299.9337739290312,1,68,18-25,Male,0.0834457907735718,1,Poor,1,0,Minor,7,2,36.484396121458346,835.375595121343,Wet,Drunk Driving,3,17948.300989939646,83836.54999017752,Europe,1720.7881380718634
Brazil,2011,July,Tuesday,Evening,Rural,Street,Windy,467.5462020915489,3,49,<18,Male,0.0113964211386147,1,Good,1,1,Severe,1,2,49.76549524742273,4167.31741022459,Icy,Drunk Driving,9,37694.22088898361,60041.20744462715,Australia,4487.393107286592
Brazil,2018,November,Sunday,Evening,Rural,Main Road,Foggy,248.33297796994944,4,119,<18,Female,0.079251117943181,1,Moderate,2,1,Severe,9,3,17.59989362302622,9979.48175490876,Dry,Mechanical Failure,5,32305.04700731408,83477.669895123,North America,4912.976702090608
Brazil,2007,April,Wednesday,Afternoon,Urban,Street,Rainy,181.1831205376457,1,65,18-25,Female,0.1322546164676121,0,Good,1,1,Moderate,8,4,19.09138327645387,9878.37484447604,Wet,Mechanical Failure,1,42201.04977239981,34679.807987884815,South America,3619.921019882659
Brazil,2008,September,Saturday,Afternoon,Rural,Highway,Snowy,283.84200188051125,3,55,<18,Male,0.2145695274842028,1,Moderate,1,1,Severe,18,2,20.61011569733094,9307.31103448688,Wet,Drunk Driving,8,18451.327582710404,48103.52881244773,South America,1760.8159626914207
